key,section,node,order,speaker,translation
c4c0c9950baa723f,L05 Conrad,Conrad_required_2,24,Conrad,너한테 화풀이하면 안 됐는데.
9fa8cd9193124e79,L05 Conrad,Conrad_required_2,25,Kobold,신경 쓰지 마세요. 요즘 많이 힘드시니까 그럴 수도 있죠.
249133e0671a807b,L05 Conrad,Conrad_required_2,26,Kobold,괜찮아요.
c61717fe95ec2b9c,L05 Conrad,Conrad_required_2,27,Conrad,그렇다고 너한테 고함치면 안 됐어.
652daa6043287e1b,L05 Conrad,Conrad_required_2,28,Conrad,더는 변명 안 해.
65b4e7b9caad6028,L05 Conrad,Conrad_required_2,29,Conrad,"아니, 안 괜찮아. 더는 변명 안 해."
334ade0356dff453,L05 Conrad,Conrad_required_2,30,Conrad,더 나아져야 해. 더 나아지고 <i>싶어</i>.
1d190e45e1ddc239,L05 Conrad,Conrad_required_2,31,Conrad,그냥 음... 내가 이런 말 했다는 거 아무한테도 말하지 마.
3969155d983b9b32,L05 Conrad,Conrad_required_2,32,Kobold,비밀은 꼭 지킬게요.
bd7f2cf961e397ca,L05 Conrad,Conrad_required_2,33,Kobold,안 할게요.
0cd12abef67edc64,L05 Conrad,Conrad_required_2,34,Conrad,...고맙다.
bbaef120c3a81475,L05 Conrad,Conrad_required_2,35,Conrad,그리고 구급상자 있어서 다행이야... 준비성 하나는 철저하네.
# --- jerkoff: conrad_jerk_off_no ---
f81a53c29135dfa5,L05 Conrad,conrad_jerk_off_no,1,Conrad,야 어... 지금은 됐어.
# --- outro: Conrad_Outro_2 ---
7f9f3c8d0db46cbf,L05 Conrad,Conrad_Outro_2,1,Conrad,훨씬 나아졌어.
d4a62b147d5a622b,L05 Conrad,Conrad_Outro_2,2,Kobold,"몸이요, 마음이요?"
0d49a74e82a2356a,L05 Conrad,Conrad_Outro_2,4,Conrad,둘 다.
c38c5771c6cf6118,L05 Conrad,Conrad_Outro_2,5,Conrad/Ryan,나도 그래.
7e30c436a9112ecd,L05 Conrad,Conrad_Outro_2,6,Conrad,너... 멋지다.
229bd072e07a3d53,L05 Conrad,Conrad_Outro_2,7,Conrad,진심이야. 진짜로.
ba15304b6e669701,L05 Conrad,Conrad_Outro_2,8,Kobold,전 제가 옳다고 생각하는 일을 할 뿐이에요.
1fb463b57138c081,L05 Conrad,Conrad_Outro_2,9,Kobold,저도 콘래드가 멋지다고 생각해요. 자기 자신을 바꾸는 건 어려운 일이잖아요.
56c81331bdf0858e,L05 Conrad,Conrad_Outro_2,10,Conrad,나도 그런 점을 배우고 싶다.
3e2cb05f5d39c6e5,L05 Conrad,Conrad_Outro_2,11,Conrad,"고마워, 그래도 난 더 나아질 거야. 약속해."
8a3ca437a0d6d164,L05 Conrad,Conrad_Outro_2,12,Conrad,이제 그만 귀찮게 하고 갈게...
c90e3d1d20fadd0f,L05 Conrad,Conrad_Outro_2,13,Conrad,꼭 다시 올 테니까.

# ===== Level 6: Alexander (Night) | sets level_6_started =====
# --- intro: Alexander_2_intro ---
44aa15e695b4e0d5,L06 Alexander,Alexander_2_intro,1,Alexander,"별이 도우셨군요, 문이 열려 있다니."
840851d0f7570dd9,L06 Alexander,Alexander_2_intro,2,Kobold,알렉산더...?
d786fe5166ed78b0,L06 Alexander,Alexander_2_intro,3,Kobold,"으음, 사실 영업 중은 아닌데요."
b5707c134254e827,L06 Alexander,Alexander_2_intro,4,Alexander,저예요. 씻어야 할 것 같습니다. 제 꼴이 영 말이 아니어서!
5962824d5ad2d472,L06 Alexander,Alexander_2_intro,5,Alexander,이 일을 맡길 수 있는 건 당신뿐이에요.
4006d568c80ab534,L06 Alexander,Alexander_2_intro,6,Alexander,금액을 두 배 지불하지요. 아니 세 배... 이 일을 맡길 수 있는 건 당신뿐이에요!
a17a2764777e0b60,L06 Alexander,Alexander_2_intro,7,Kobold,"오. 그럼 네, 영업 중이에요."
1e5b9c4d7c7853fa,L06 Alexander,Alexander_2_intro,8,Alexander,잘됐군요!
e36d5a8ffbc61b8c,L06 Alexander,Alexander_2_intro,9,Kobold,무슨 일이 있던 거예요?
c43599f1e3538c5c,L06 Alexander,Alexander_2_intro,10,Kobold,왜 이렇게 늦은 시간에 오셨어요?
c63c466c3e28f286,L06 Alexander,Alexander_2_intro,11,Alexander,제 동료인 이그윅스 교수가 저를 발판으로 쓰고자 했습니다.
dfb6e95e4715f76e,L06 Alexander,Alexander_2_intro,12,Alexander,"제 체구라면 높이가 충분하니, 허락해 주었지요."
9da4c08f2c9d94f9,L06 Alexander,Alexander_2_intro,13,Alexander,그런데...
149351e2d565febf,L06 Alexander,Alexander_2_intro,14,Alexander,그의 방법에는 아무래도 문제가 있었던 모양이예요.
b54a89ba26aaeaa1,L06 Alexander,Alexander_2_intro,15,Kobold,죽었어요!?
0ee302086c5ae61a,L06 Alexander,Alexander_2_intro,16,Kobold,어디로 가셨는데요...?
2cc9a59ae14e4845,L06 Alexander,Alexander_2_intro,17,Alexander,예?
3b20ece829b0bd68,L06 Alexander,Alexander_2_intro,18,Alexander,아닙니다.
93f6d587969b0e78,L06 Alexander,Alexander_2_intro,19,Alexander,"그가 갑작스레 불길에 휩싸인 뒤로는, 혼자 있을 수 있도록 해주었지요."
1d37ba6f405ce0fd,L06 Alexander,Alexander_2_intro,20,Alexander,그의 육체는 현재 교직원 휴게실에서 재구성되는 중이예요.
27c227129d961114,L06 Alexander,Alexander_2_intro,21,Alexander,제대로 된 마법사라면 누구나 불사조 깃털 하나쯤은 지니고 다니지요.
9e99fec970b38818,L06 Alexander,Alexander_2_intro,22,Kobold,"아, 네. 불사조 깃털. 당연하죠."
0549826a698aad1c,L06 Alexander,Alexander_2_intro,23,Kobold,알겠어요. 문을 열게요. 잠시만요.
9e85e9ab574cfc16,L06 Alexander,Alexander_2_intro,24,Alexander,제가 비전문가의 입장을 미처 헤아리지 못했군요. 사과드리겠습니다.
359439ec513e7e35,L06 Alexander,Alexander_2_intro,25,Kobold,아니에요. 문 열어 드릴게요.
28fa9c1bb5161161,L06 Alexander,Alexander_2_intro,26,Alexander,서둘러주세요! 제 명성이 걸린 일이란 말입니다.
# --- progress: Alexander_2_required ---
cc99c01887a9b5f1,L06 Alexander,Alexander_2_required,1,Alexander,이번 일 전체가 정말이지 부끄럽기 그지없습니다.
e33e953efb157171,L06 Alexander,Alexander_2_required,2,Kobold,별일 아니에요. 다들 괜찮은 것 같으니까요.
c054502c35602985,L06 Alexander,Alexander_2_required,3,Kobold,부끄러워하실 필요 없어요.
98cbb728e5fb19f2,L06 Alexander,Alexander_2_required,4,Alexander,그런 건 애초에 걱정할 필요도 없었어요. 저는 원래 위험한 일은 기피하는 드래곤이거든요.
c1d152bd1a4b22f1,L06 Alexander,Alexander_2_required,5,Alexander,그렇게 말씀해 주시다니 참 친절하시군요.
0da1bbeb76d9ef60,L06 Alexander,Alexander_2_required,6,Alexander,하지만 제 <i>평판</i>은 이그윅스의 덧없는 육체보다 훨씬 오래 남으니까요.
54021b5f26568c41,L06 Alexander,Alexander_2_required,7,Alexander,그것이 제 걱정의 근원이지요...
3a363409d3ae72f1,L06 Alexander,Alexander_2_required,8,Alexander,그리고 당신이 이 일에 적임자인 이유이기도 합니다!
# --- outro: Alexander_2_Outro ---
abc1043955962614,L06 Alexander,Alexander_2_Outro,1,Alexander,다시 완벽하게 깨끗해졌군요. 이런 시간에 받아 주셔서 감사해요.
2de23f0bdf3de327,L06 Alexander,Alexander_2_Outro,2,Kobold,돈... 흐흐...
082cb158de32f2d9,L06 Alexander,Alexander_2_Outro,3,Kobold,천만에요.
374214d86f810d53,L06 Alexander,Alexander_2_Outro,4,Alexander,"하, 돈이야말로 훌륭한 동기죠."
7ff22bb553842005,L06 Alexander,Alexander_2_Outro,5,Alexander,적어도 이제는 아닙니다만!
01b524bd7165a166,L06 Alexander,Alexander_2_Outro,6,Alexander,이런 부끄러운 이야기를 누군가에게 털어놓게 될 줄은 몰랐습니다.
704866fd76bd9fb8,L06 Alexander,Alexander_2_Outro,7,Kobold,언제나 기쁜 마음으로 도와드릴게요. <i><size=70%> 특히 큰 드래곤이라면요.
dd573253630e8021,L06 Alexander,Alexander_2_Outro,8,Kobold,저를 믿어 주셔서 기뻐요.
d6b066332b6d8b9a,L06 Alexander,Alexander_2_Outro,9,Alexander,당신도 이 일을 즐기신다니 저도 기쁘네요.
762c20b866b7b263,L06 Alexander,Alexander_2_Outro,10,Alexander,저도 그렇습니다.
5fc37d4eda289c06,L06 Alexander,Alexander_2_Outro,11,Alexander,당신과 이야기하는 게 왜 이리 편한지 모르겠군요.
5a2661b79c536b73,L06 Alexander,Alexander_2_Outro,12,Alexander,다른 이들의 시선은 하나같이 너무나 무겁습니다.
0ddbb1a880fb5b54,L06 Alexander,Alexander_2_Outro,13,Alexander,하지만 당신의 시선은 그렇지 않아요. 그게 마음에 드네요.
df9e3e9397757b17,L06 Alexander,Alexander_2_Outro,14,Kobold,기대받는 건 피곤해애애요.
5b4ce4081cac21b5,L06 Alexander,Alexander_2_Outro,15,Kobold,제 일을 할 뿐이에요!
1acd1b8d362287ec,L06 Alexander,Alexander_2_Outro,16,Alexander,그렇긴 하지요...
cbbaf40d803468a2,L06 Alexander,Alexander_2_Outro,17,Alexander,잘하고 계십니다.

# ===== Level 7: Ryan (Sunny) =====
# --- intro: Ryan_3_intro ---
49e50c5be7d1583e,L07 Ryan,Ryan_3_intro,2,Kobold,라이언!
346181d6c9954315,L07 Ryan,Ryan_3_intro,3,Kobold,또 오셨네요!
c1cff3dbff6bfce2,L07 Ryan,Ryan_3_intro,4,Ryan,"맞아, 나야."
03810482331af8e2,L07 Ryan,Ryan_3_intro,5,Ryan,여기 오니까 좋다.
e1a42aae663ccf1f,L07 Ryan,Ryan_3_intro,6,Ryan,또 씻으러 왔어.
fc7ed7b68999fdae,L07 Ryan,Ryan_3_intro,7,Ryan,나...
be0667bb01a8cd65,L07 Ryan,Ryan_3_intro,8,Ryan,아니야. 문 좀 열어 줄래?
20ed966db540aaaf,L07 Ryan,Ryan_3_intro,9,Kobold,"네, 열어 드릴게요."
6c0973b0166d3528,L07 Ryan,Ryan_3_intro,10,Kobold,라이언? 괜찮으신가요...?
8dff101cb2298f67,L07 Ryan,Ryan_3_intro,12,Ryan,"아니, 별로."
1990b3ec8cd88a48,L07 Ryan,Ryan_3_intro,13,Ryan,조금 있다가 말해 줄게. 일단 문 좀 열어 줄래?
85fec70372b092bb,L07 Ryan,Ryan_3_intro,14,Kobold/Conrad,응.
line:7311dc01,L07 Ryan,Ryan_3_intro,14,Kobold,네.
33e04b2f805d0e1a,L07 Ryan,Ryan_3_intro,15,Kobold,알겠어요. 그래도 괜찮으셨으면 좋겠어요.
f51bead488e14b65,L07 Ryan,Ryan_3_intro,16,Ryan/Conrad/Alexander,고마워.
aac215f048e8ee54,L07 Ryan,Ryan_3_intro,17,Ryan,어떻게든 해볼게.
# --- progress: Ryan_3_required ---
eb256f4dcddfee94,L07 Ryan,Ryan_3_required,1,Ryan,아까 그 얘기 말인데.
1a17d73907f63be1,L07 Ryan,Ryan_3_required,2,Ryan,며칠 전에...
87a781aa9b0c0136,L07 Ryan,Ryan_3_required,3,Ryan,여자친구랑 헤어졌어...
f68b8d76138a2a69,L07 Ryan,Ryan_3_required,4,Kobold,아... 많이 힘드셨겠어요.
d6077ef6cdb59db1,L07 Ryan,Ryan_3_required,5,Kobold,"저런, 라이언."
d296154ff317814a,L07 Ryan,Ryan_3_required,6,Ryan,괜찮아. 그래야 했으니까. 그 애랑 함께 있어도 행복하지 않았거든.
8a2e2803c1bc2ea7,L07 Ryan,Ryan_3_required,7,Ryan,나도 그 애를 행복하게 해주지 못했고.
d9e1edc2e966ec26,L07 Ryan,Ryan_3_required,8,Ryan,아무리 이유를 대 봐도 마음이 편해지진 않지만.
769c31039308d04d,L07 Ryan,Ryan_3_required,9,Kobold,그래도 라이언에게 가장 좋은 선택을 할 수 있어서 다행이에요.
460c50191c964260,L07 Ryan,Ryan_3_required,10,Kobold,끝내는 건 언제나 쉽지 않죠.
8825be71018f7f88,L07 Ryan,Ryan_3_required,11,Ryan,응. 적어도 그 덕분에 널 만났으니까.
3e43d550d0572c10,L07 Ryan,Ryan_3_required,12,Ryan,응... 정말 어렵더라.
8948d011be56c311,L07 Ryan,Ryan_3_required,13,Ryan,"그래도, 적어도 널 만났잖아!"
e484863d425a58e8,L07 Ryan,Ryan_3_required,14,Kobold,"고마워요, 라이언. 저도 라이언을 만나서 기뻐요."
1af4464c602a423a,L07 Ryan,Ryan_3_required,15,Kobold/Conrad,"헤헤, 고마워."
line:011f1458,L07 Ryan,Ryan_3_required,15,Kobold,"아, 고마워요."
e39173e934f56c78,L07 Ryan,Ryan_3_required,16,Ryan,여기서 씻으면 정말 마음이 한결 가벼워져.
94f45fc9f39121cd,L07 Ryan,Ryan_3_required,17,Ryan,게다가 기분도 진짜 좋고.
# --- outro: Ryan_3_Outro ---
01e6332ab274c6d3,L07 Ryan,Ryan_3_Outro,1,Ryan,이제 다 된 것 같아.
26fef1581467462d,L07 Ryan,Ryan_3_Outro,2,Ryan,고마워. 네 덕분에 훨씬 덜 힘들다.
021d801f68652852,L07 Ryan,Ryan_3_Outro,3,Kobold,"언제나 환영해요, 라이언."
dc18b85912d460dd,L07 Ryan,Ryan_3_Outro,4,Kobold,라이언은 제가 제일 좋아하는 손님 중 한 분이에요!
7ee443bc5e93fadb,L07 Ryan,Ryan_3_Outro,5,Ryan,넌 항상 날 환영받는 기분으로 만들어 줘.
c851929ab3cd9537,L07 Ryan,Ryan_3_Outro,6,Ryan,아... 고마워. 내가 널 이렇게 생각하면 이상할까...
e0464d0955af808a,L07 Ryan,Ryan_3_Outro,7,Ryan,정말 좋은 친구라고?
674d9f74349966ca,L07 Ryan,Ryan_3_Outro,8,Kobold,"<size=70%><i>헉...</i> 아뇨, 그거 진짜 좋은데요."
e2c8744d410cb6f6,L07 Ryan,Ryan_3_Outro,9,Kobold,저도 라이언을 좋은 친구라고 생각해요.
29fee2ec355f7967,L07 Ryan,Ryan_3_Outro,10,Ryan,"와, 다행이다!"
51200db7892ee7e1,L07 Ryan,Ryan_3_Outro,11,Ryan,헤헤... 고마워.
91c56a4e9213a4b0,L07 Ryan,Ryan_3_Outro,12,Ryan,좋아. 슬슬 돌아가야겠다.
523791f6550c3508,L07 Ryan,Ryan_3_Outro,13,Ryan,"또 올게, 괜찮지?"
667cadad21e120f0,L07 Ryan,Ryan_3_Outro,14,Kobold,네! 문 열어 드릴게요.
18f0197237db4a52,L07 Ryan,Ryan_3_Outro,15,Kobold,또 뵙길 기대할게요.
952d54adb781ab58,L07 Ryan,Ryan_3_Outro,16,Ryan,고마워. 나중에 또 보자.

# ===== Level 8: Conrad (Sunny) | sets DeliveredMountFrame =====
# --- intro: Conrad_Intro_3 ---
c2ce80cda53b3e12,L08 Conrad,Conrad_Intro_3,1,Conrad,"여어, 형씨."
ef92f8b9796dcaad,L08 Conrad,Conrad_Intro_3,2,Kobold,저는... 코볼트인데요.
3faf8798d815fbcc,L08 Conrad,Conrad_Intro_3,3,Kobold,"안녕하세요, 콘래드."
fe810d1ef6bbca3f,L08 Conrad,Conrad_Intro_3,4,Conrad,어... 그렇지.
fe59e121f203b436,L08 Conrad,Conrad_Intro_3,5,Conrad,헤. 그래. 나야.
a911f2d8e77038c7,L08 Conrad,Conrad_Intro_3,6,Conrad,배송 온 게 있나 보지?
403e617f71fdbd7d,L08 Conrad,Conrad_Intro_3,7,Conrad,뭐가 들어 있었어?
2fa26a557574f06d,L08 Conrad,Conrad_Intro_3,8,Kobold,교미대가 도착했어요.
ba689238087b547e,L08 Conrad,Conrad_Intro_3,9,Kobold,콘래드가 부탁했던 그 교미대예요.
a1d3f8d9c7e16f54,L08 Conrad,Conrad_Intro_3,10,Conrad,<size=160%>개쩐다!
24f5fb4981989960,L08 Conrad,Conrad_Intro_3,11,Conrad,"<size=100%>내 말은, 좋다고."
086c8ec178979d9b,L08 Conrad,Conrad_Intro_3,12,Conrad,어서 들여보내 줘! 그거 한번 써 보자!
8b742c36f3da7059,L08 Conrad,Conrad_Intro_3,13,Kobold,알겠어요...
3a1b28ba58f06ac8,L08 Conrad,Conrad_Intro_3,14,Kobold,문 열어 드릴게요.
c2ac4efff25192d6,L08 Conrad,Conrad_Intro_3,15,Conrad,그렇게... 마지못한 것처럼 말하지 마.
faa0b4a641d866a4,L08 Conrad,Conrad_Intro_3,17,Conrad,"자, 가 보자고~!"
f030a371b944e9be,L08 Conrad,Conrad_Intro_3,18,Conrad/Ryan,당연하지!
# --- phone: Conrad_3_PhoneTutorial ---
eb8e96751da9e008,L08 Conrad,Conrad_3_PhoneTutorial,1,Phone,교미대 요청이 접수되었습니다!
4369749a5a3394e9,L08 Conrad,Conrad_3_PhoneTutorial,2,Kobold,네..?
339397c0d1c1f21f,L08 Conrad,Conrad_3_PhoneTutorial,3,Phone,"오늘 아침에 도착했으니, 문 근처에 있을 겁니다."
f1968abec4612ffb,L08 Conrad,Conrad_3_PhoneTutorial,4,Phone,쇠지렛대로 개봉하여 창고에 넣어 주시겠습니까?
435c7e974ca94c84,L08 Conrad,Conrad_3_PhoneTutorial,6,Phone,훌륭합니다. <i>생산적인</i> 하루 되십시오.
# --- idle: Conrad_idle_3_1 ---
37950c8a8db90865,L08 Conrad,Conrad_idle_3_1,1,Conrad,교미대를 놓아 주면 바로 쓸 거야.
8f224115163c0dbe,L08 Conrad,Conrad_idle_3_1,2,Conrad,"어이, 손으로 좀 해 줘. 기분 좋다고!"
785bfdcdb6a67739,L08 Conrad,Conrad_idle_3_1,3,Conrad,"그래서 어, 문 좀 열어 줄래?"
# --- idle: Conrad_idle_3_2 ---
c1dc3477631255b7,L08 Conrad,Conrad_idle_3_2,1,Conrad,네가 고른 교미대 마음에 들어. 가져다줄 수 있냐?
4557c47a615d9810,L08 Conrad,Conrad_idle_3_2,2,Conrad,그으래서. 손으로 해 줄 거야?
7e079188b55eb03d,L08 Conrad,Conrad_idle_3_2,3,Conrad,고맙다. 존나 기분 좋았어.
# --- jerkoff: Conrad_started_jerkoff_3 ---
ccd88381d07a0b21,L08 Conrad,Conrad_started_jerkoff_3,1,Conrad,"아 그래, 바로 그거야... 계속해."
# --- cum: Conrad_finished_jerkoff_3 ---
10069c101bcc95c1,L08 Conrad,Conrad_finished_jerkoff_3,1,Conrad,...!
82d37703a9140210,L08 Conrad,Conrad_finished_jerkoff_3,2,Conrad,"젠장, 손놀림이 예사롭지 않은데."
95be71f702fae4a6,L08 Conrad,Conrad_finished_jerkoff_3,5,Kobold,하하... <size=70%> 그렇죠.
b60c2f975eedb833,L08 Conrad,Conrad_finished_jerkoff_3,6,Kobold,당연하죠. 전 <i>프로</i>니까요.
f9e0d3cba1f3548e,L08 Conrad,Conrad_finished_jerkoff_3,7,Conrad,"자기가 뭘 좋아하는지 아는 코볼트라니, 좋지."
0eb2a1e25a35e85e,L08 Conrad,Conrad_finished_jerkoff_3,8,Conrad,나도 프로야.
83d081eadc40b86b,L08 Conrad,Conrad_finished_jerkoff_3,10,Conrad,받는 쪽으로.
# --- cum: Conrad_Outro_3 | if $conrad_jerked_off_3 $conrad_used_mount_3 ---
6f64e0cc9b162541,L08 Conrad,Conrad_Outro_3,1,Conrad,"어이. 그래서, 생각해 봤는데"
dd5acacdb6c59489,L08 Conrad,Conrad_Outro_3,2,Conrad,지금 물어보긴 좀 이상한 것 같긴 한데. 그으으래도.
7f39f874a107d858,L08 Conrad,Conrad_Outro_3,3,Conrad,"같이 놀만한 괜찮은 곳이나 놈, 없냐?"
df48dbfe82678dea,L08 Conrad,Conrad_Outro_3,4,Kobold,"<gradient=""gold""><b> 라이언이라는 드래곤이 있어요. 연락처 알려드릴까요? </b></gradient><size=70%>(콘래드/라이언 연애 루트 또는 라이언 루트 해금)"
7b870878852ee72d,L08 Conrad,Conrad_Outro_3,5,Kobold,"<gradient=""gold""><b> 저랑 같이 놀아도 재밌을텐데... </b></gradient><size=70%> (콘래드 루트 해금)"
ac6820f366b18b44,L08 Conrad,Conrad_Outro_3,6,Conrad,다른 드래곤? 보통 잘 지내기 힘들던데...
de6f58682bdaacf9,L08 Conrad,Conrad_Outro_3,7,Kobold,아니에요. 라이언은 정말 다정한 분이에요.
d4185d9f80a34228,L08 Conrad,Conrad_Outro_3,8,Kobold,"걱정 마세요, 진짜 착한 분이에요."
9df619228ba627fc,L08 Conrad,Conrad_Outro_3,9,Conrad,네가 그렇다면야. 한 번 만나보고 싶네.
d88679eede302f8e,L08 Conrad,Conrad_Outro_3,10,Kobold,다음에 라이언과 만나면 꼭 물어볼게요.
7984d45df6290f6c,L08 Conrad,Conrad_Outro_3,11,Kobold,새로워진 콘래드를 마음에 들어 할 거예요!
bf35fcb679c816dd,L08 Conrad,Conrad_Outro_3,12,Conrad,고맙다. 진짜 여러모로.
d32db8ee98680d0f,L08 Conrad,Conrad_Outro_3,13,Conrad,그랬으면 좋겠어. 이제는 누군가와 새롭게 시작해보고 싶거든.
8623a4b26a9521d8,L08 Conrad,Conrad_Outro_3,14,Conrad,일단 슬슬 가 봐야겠다.
30dcd5391100eeba,L08 Conrad,Conrad_Outro_3,15,Conrad,알려줘서 고맙다!
f1ad7345d30997b4,L08 Conrad,Conrad_Outro_3,16,Kobold,고마워하실 것 없어요. 문 열어 드릴게요.
404cba15a4acdcfe,L08 Conrad,Conrad_Outro_3,17,Kobold,천만예요.
8bf9f7d2ecce0105,L08 Conrad,Conrad_Outro_3,18,Conrad,오오오.
8929fe2569ae7455,L08 Conrad,Conrad_Outro_3,19,Conrad,그거 좋은데!
2358a2257260501f,L08 Conrad,Conrad_Outro_3,20,Conrad,너 꽤 섹시하잖아.
c650e0aadadba99c,L08 Conrad,Conrad_Outro_3,21,Conrad,...그리고 착하고.
296f2ab03f8676ef,L08 Conrad,Conrad_Outro_3,23,Kobold,저도 콘래드가 특별하다고 생각해요.
17cf3cc7179b6817,L08 Conrad,Conrad_Outro_3,24,Conrad,그게… 네가 나한테 그런 소리를 낸 건 처음이네.
c2599750a4dd9247,L08 Conrad,Conrad_Outro_3,25,Kobold,코볼트어로 잘하고 있다는 뜻이에요.
6f2ff920e860570d,L08 Conrad,Conrad_Outro_3,26,Conrad,오... 핫. 마음에 든다.
8b7bdfb88553e72f,L08 Conrad,Conrad_Outro_3,27,Conrad,그 말 들으니까 기분 좋네.
e8ae0da9edb0a314,L08 Conrad,Conrad_Outro_3,28,Conrad,그래서. 데이트 어때?
781cbcfcd7920f3f,L08 Conrad,Conrad_Outro_3,29,Kobold,너무 빠른데요... 근데 좋아요!
5f9a2b795615ba6a,L08 Conrad,Conrad_Outro_3,30,Kobold,네.
508f3cf175389841,L08 Conrad,Conrad_Outro_3,31,Conrad,한번 해 보고 싶어!
c282dd1133ff96d4,L08 Conrad,Conrad_Outro_3,32,Conrad,좋아! 그럼 나중에 다시 올게.
bfc65061708379d6,L08 Conrad,Conrad_Outro_3,33,Kobold,"<size=70%><i> 미친, 방금 드래곤이랑 데이트 약속 잡았어."
cf78ef26075ae223,L08 Conrad,Conrad_Outro_3,34,Kobold,네! 문 열어 드릴게요.
6b8aa4fb55221728,L08 Conrad,Conrad_Outro_3,35,Conrad,흐음?
c395eb5878798c08,L08 Conrad,Conrad_Outro_3,36,Kobold,아! 아무것도 아니에요. 문 열어 드릴게요.
102e28eb7d17c7dd,L08 Conrad,Conrad_Outro_3,37,Conrad,"아, 그래. 고맙다."
ca518354e1f14735,L08 Conrad,Conrad_Outro_3,38,Conrad,"그래, 고맙다."
# --- cum: Conrad_finished_jerkoff_3 ---
5dffcc40132f0ec4,L08 Conrad,Conrad_finished_jerkoff_3,11,Conrad,이제 교미대가 눈에 들어오는데...
45c2b89acdcfd55d,L08 Conrad,Conrad_finished_jerkoff_3,12,Conrad,한 번 써 보자!
57725c300be82fa5,L08 Conrad,Conrad_finished_jerkoff_3,13,Kobold,좋아요. 가져올게요.
1976e7477a26b680,L08 Conrad,Conrad_finished_jerkoff_3,14,Kobold/Ryan,물론이죠!
9e50b8e48f012f1f,L08 Conrad,Conrad_finished_jerkoff_3,15,Conrad,이거지.
# --- mount_start: Conrad_placed_mount_3 ---
b9778eb1fe076168,L08 Conrad,Conrad_placed_mount_3,1,Conrad,하! 교미대잖아!
86b1b615d536c6c9,L08 Conrad,Conrad_placed_mount_3,2,Conrad,그<size=90%>러<size=80%>어<size=70%>어<size=60%>엄... <size=100%>나 더럽진 않아. 근데 <i>~야한 쪽으로~</i> 더럽긴 하지. 알지?
449244744c8bbd8a,L08 Conrad,Conrad_placed_mount_3,3,Kobold,그럼 오신 이유가 그냥...
f8c28806b84cad3d,L08 Conrad,Conrad_placed_mount_3,4,Kobold,네. 그렇게 비싸진 않았어요.
cd4ecc87775c0780,L08 Conrad,Conrad_placed_mount_3,5,Conrad,"한 발 빼고, 가능하면 손으로 후식까지."
01e3f480dfe7930d,L08 Conrad,Conrad_placed_mount_3,6,Conrad,손으로 받고 이 마운트를 박는 거지.
7f9240260973e0ce,L08 Conrad,Conrad_placed_mount_3,7,Kobold,제법... 직설적이네요.
e0b48878cb57c01f,L08 Conrad,Conrad_placed_mount_3,8,Conrad,당연하지! 내가 엄청...
1bd882b6a6343777,L08 Conrad,Conrad_placed_mount_3,9,Conrad,멋지니까.
557321787688acff,L08 Conrad,Conrad_placed_mount_3,11,Conrad,아무튼. 이제 이거 써 볼 거야!
78e9c032e409d82d,L08 Conrad,Conrad_placed_mount_3,12,Conrad,"하, 좋아. 이녀석의 처음을 즐겨볼까!"
# --- mount_finish: Conrad_finished_mount_3 ---
81b18a3cc2f69ea7,L08 Conrad,Conrad_finished_mount_3,1,Conrad,와 씨.
748b06c5c3f0552b,L08 Conrad,Conrad_finished_mount_3,2,Conrad,이거.
e92da2c203110197,L08 Conrad,Conrad_finished_mount_3,3,Conrad,이거 <i>진짜</i> 쩐다.
bcd00a8f7b94c7f1,L08 Conrad,Conrad_finished_mount_3,4,Kobold,정말 거칠게 하시던데요.
67d7d2492d388d84,L08 Conrad,Conrad_finished_mount_3,5,Kobold,즐기신 것 같네요.
65e7a40050eb4acf,L08 Conrad,Conrad_finished_mount_3,6,Conrad,난 항상 거칠지~
5c9126f1405a306c,L08 Conrad,Conrad_finished_mount_3,7,Conrad,당연히 즐겼지!
d45c21a765584d3b,L08 Conrad,Conrad_finished_mount_3,8,Kobold,다행이네요... 이제 뭘 하죠?
ae7bb31b012d1f51,L08 Conrad,Conrad_finished_mount_3,9,Conrad,"이제, 2라운드!"
18b0b44df315e792,L08 Conrad,Conrad_finished_mount_3,10,Kobold,또요...?
f395d053e5dcf326,L08 Conrad,Conrad_finished_mount_3,11,Conrad,"아니지, 아니지. 넌 공인 세신사잖아, 그치?"
5117686f8d936e47,L08 Conrad,Conrad_finished_mount_3,12,Conrad,그렇담 손으로 하는 법도 안다는 뜻이지!
a441237f7aea8d53,L08 Conrad,Conrad_finished_mount_3,13,Kobold,"어, <size=70%>알겠어요."
d2e773775c5bf598,L08 Conrad,Conrad_finished_mount_3,14,Kobold,맞아요. 바로 할게요.
d126a37255fb8144,L08 Conrad,Conrad_finished_mount_3,15,Conrad,하. 좋아. <size=70%><i>세신사 학원에서 드래곤 딸치는 법도 배운다니 멋지군...
fba1924f5f79713e,L08 Conrad,Conrad_finished_mount_3,16,Conrad,"뭐, 내 걸 전부 감싸려면 애 좀 먹을 거야."
# --- mount_finish: Conrad_OutroDirty ---
9b363afaa9dc8a5f,L08 Conrad,Conrad_OutroDirty,1,Conrad,아직 완전 더러운데!
44aa54eec876d22e,L08 Conrad,Conrad_OutroDirty,2,Kobold,"아, 죄송해요."
85d8ae405abc5722,L08 Conrad,Conrad_OutroDirty,3,Kobold,이런.
