key,section,node,order,speaker,translation
c61717fe95ec2b9c,L05 Conrad,Conrad_required_2,27,Conrad,"To nie znaczy, że muszę na ciebie krzyczeć."
652daa6043287e1b,L05 Conrad,Conrad_required_2,28,Conrad,Koniec z wymówkami.
65b4e7b9caad6028,L05 Conrad,Conrad_required_2,29,Conrad,"Nie, nie jest. Koniec z wymówkami."
334ade0356dff453,L05 Conrad,Conrad_required_2,30,Conrad,Muszę być lepszy. <i>Chcę </i>być lepszy.
1d190e45e1ddc239,L05 Conrad,Conrad_required_2,31,Conrad,"Tylko, eee... Nikomu nie mów, że to wszystko gadam."
3969155d983b9b32,L05 Conrad,Conrad_required_2,32,Kobold,Twój sekret jest u mnie bezpieczny.
bd7f2cf961e397ca,L05 Conrad,Conrad_required_2,33,Kobold,Nie powiem.
0cd12abef67edc64,L05 Conrad,Conrad_required_2,34,Conrad,...Dzięki.
bbaef120c3a81475,L05 Conrad,Conrad_required_2,35,Conrad,"I dobrze, że masz apteczkę... Jesteś nieźle przygotowany."
# --- jerkoff: conrad_jerk_off_no ---
f81a53c29135dfa5,L05 Conrad,conrad_jerk_off_no,1,Conrad,"Hej, eee... Nie teraz."
# --- outro: Conrad_Outro_2 ---
7f9f3c8d0db46cbf,L05 Conrad,Conrad_Outro_2,1,Conrad,Już czuję się o wiele lepiej.
d4a62b147d5a622b,L05 Conrad,Conrad_Outro_2,2,Kobold,fizycznie czy emocjonalnie?
0d49a74e82a2356a,L05 Conrad,Conrad_Outro_2,4,Conrad,"I tak, i tak."
c38c5771c6cf6118,L05 Conrad,Conrad_Outro_2,5,Conrad/Ryan,Ja też.
7e30c436a9112ecd,L05 Conrad,Conrad_Outro_2,6,Conrad,Jesteś... spoko.
229bd072e07a3d53,L05 Conrad,Conrad_Outro_2,7,Conrad,Mówię serio. Naprawdę.
ba15304b6e669701,L05 Conrad,Conrad_Outro_2,8,Kobold,"Robię tylko to, co uważam za słuszne."
1fb463b57138c081,L05 Conrad,Conrad_Outro_2,9,Kobold,Ty też jesteś spoko. Praca nad sobą to ciężka sprawa.
56c81331bdf0858e,L05 Conrad,Conrad_Outro_2,10,Conrad,"Mam nadzieję, że się od ciebie tego nauczę."
3e2cb05f5d39c6e5,L05 Conrad,Conrad_Outro_2,11,Conrad,"Dzięki, ale będę lepszy. Obiecuję."
8a3ca437a0d6d164,L05 Conrad,Conrad_Outro_2,12,Conrad,Nie będę ci już siedział na łusce...
c90e3d1d20fadd0f,L05 Conrad,Conrad_Outro_2,13,Conrad,Na pewno wrócę.

# ===== Level 6: Alexander (Night) | sets level_6_started =====
# --- intro: Alexander_2_intro ---
44aa15e695b4e0d5,L06 Alexander,Alexander_2_intro,1,Alexander,"Dzięki gwiazdom, że otwarte."
840851d0f7570dd9,L06 Alexander,Alexander_2_intro,2,Kobold,Alexander...?
d786fe5166ed78b0,L06 Alexander,Alexander_2_intro,3,Kobold,"Eeem, właściwie to nie do końca."
b5707c134254e827,L06 Alexander,Alexander_2_intro,4,Alexander,Tak. Potrzebuję mycia. Sytuacja jest nader poważna!
5962824d5ad2d472,L06 Alexander,Alexander_2_intro,5,Alexander,"To zadanie, któremu tylko pan może podołać."
4006d568c80ab534,L06 Alexander,Alexander_2_intro,6,Alexander,"Zapłacę podwójnie. Potrójnie... To zadanie, któremu tylko pan może podołać!"
a17a2764777e0b60,L06 Alexander,Alexander_2_intro,7,Kobold,"Och. W takim razie tak, otwarte."
1e5b9c4d7c7853fa,L06 Alexander,Alexander_2_intro,8,Alexander,Doskonale!
e36d5a8ffbc61b8c,L06 Alexander,Alexander_2_intro,9,Kobold,co się stało?
c43599f1e3538c5c,L06 Alexander,Alexander_2_intro,10,Kobold,czemu jest pan tu tak późno?
c63c466c3e28f286,L06 Alexander,Alexander_2_intro,11,Alexander,"Mój kolega, profesor Igwyx, zapragnął użyć mnie jako podestu."
dfb6e95e4715f76e,L06 Alexander,Alexander_2_intro,12,Alexander,"Pozwoliłem mu, gdyż moja postura zapewnia dostateczną wysokość."
9da4c08f2c9d94f9,L06 Alexander,Alexander_2_intro,13,Alexander,Jednakże...
149351e2d565febf,L06 Alexander,Alexander_2_intro,14,Alexander,W jego metodzie tkwił błąd.
b54a89ba26aaeaa1,L06 Alexander,Alexander_2_intro,15,Kobold,ON UMARŁ!?
0ee302086c5ae61a,L06 Alexander,Alexander_2_intro,16,Kobold,Gdzie się podział...?
2cc9a59ae14e4845,L06 Alexander,Alexander_2_intro,17,Alexander,słucham?
3b20ece829b0bd68,L06 Alexander,Alexander_2_intro,18,Alexander,nie.
93f6d587969b0e78,L06 Alexander,Alexander_2_intro,19,Alexander,"Po jego samoistnym zapłonie zadbałem, by zapewnić mu prywatność."
1d37ba6f405ce0fd,L06 Alexander,Alexander_2_intro,20,Alexander,Jego cielesna postać odtwarza się obecnie w pokoju nauczycielskim.
27c227129d961114,L06 Alexander,Alexander_2_intro,21,Alexander,Każdy szanujący się czarodziej ma pod ręką pióro feniksa.
9e99fec970b38818,L06 Alexander,Alexander_2_intro,22,Kobold,Jasne. Pióro feniksa. Oczywiście.
0549826a698aad1c,L06 Alexander,Alexander_2_intro,23,Kobold,Dobrze. Otworzę zakład. Chwileczkę.
9e85e9ab574cfc16,L06 Alexander,Alexander_2_intro,24,Alexander,Zapominam o niewiedzy laików. Przepraszam.
359439ec513e7e35,L06 Alexander,Alexander_2_intro,25,Kobold,"Mhm, idę otworzyć bramę"
28fa9c1bb5161161,L06 Alexander,Alexander_2_intro,26,Alexander,Proszę się pospieszyć! Moja reputacja wisi na włosku.
# --- progress: Alexander_2_required ---
cc99c01887a9b5f1,L06 Alexander,Alexander_2_required,1,Alexander,Cała ta przygoda głęboko mnie zawstydza.
e33e953efb157171,L06 Alexander,Alexander_2_required,2,Kobold,"Nic wielkiego. Wygląda na to, że wszystkim nic nie jest."
c054502c35602985,L06 Alexander,Alexander_2_required,3,Kobold,Nie ma powodu.
98cbb728e5fb19f2,L06 Alexander,Alexander_2_required,4,Alexander,O to nigdy się nie martwiłem. Jestem smokiem raczej unikającym ryzyka.
c1d152bd1a4b22f1,L06 Alexander,Alexander_2_required,5,Alexander,To nader uprzejme z pana strony.
0da1bbeb76d9ef60,L06 Alexander,Alexander_2_required,6,Alexander,Jednakże mój <i>wizerunek</i> jest o wiele trwalszy niż ulotne cielesne postacie Igwyxa.
54021b5f26568c41,L06 Alexander,Alexander_2_required,7,Alexander,To właśnie jest źródłem mojej troski...
3a363409d3ae72f1,L06 Alexander,Alexander_2_required,8,Alexander,I dlatego nadaje się pan do tego zadania idealnie!
# --- outro: Alexander_2_Outro ---
abc1043955962614,L06 Alexander,Alexander_2_Outro,1,Alexander,"Znów nieskazitelnie czysty. Dziękuję, że przyjął mnie pan o tej porze."
2de23f0bdf3de327,L06 Alexander,Alexander_2_Outro,2,Kobold,Pieniądze... mmm...
082cb158de32f2d9,L06 Alexander,Alexander_2_Outro,3,Kobold,Nie ma sprawy.
374214d86f810d53,L06 Alexander,Alexander_2_Outro,4,Alexander,"Hah, to rzeczywiście motywuje."
7ff22bb553842005,L06 Alexander,Alexander_2_Outro,5,Alexander,Przynajmniej już nie!
01b524bd7165a166,L06 Alexander,Alexander_2_Outro,6,Alexander,"Nigdy nie sądziłem, że zwierzę się komuś z tak żenujących spraw."
704866fd76bd9fb8,L06 Alexander,Alexander_2_Outro,7,Kobold,Zawsze chętnie pomagam. <i><size=70%> zwłaszcza dużemu smokowi.
dd573253630e8021,L06 Alexander,Alexander_2_Outro,8,Kobold,"Cieszę się, że mi pan ufa."
d6b066332b6d8b9a,L06 Alexander,Alexander_2_Outro,9,Alexander,"Cieszę się, że i pan czerpie z tego przyjemność."
762c20b866b7b263,L06 Alexander,Alexander_2_Outro,10,Alexander,Ja również.
5fc37d4eda289c06,L06 Alexander,Alexander_2_Outro,11,Alexander,"Nie wiem, czemu rozmowa z panem przychodzi tak łatwo."
5a2661b79c536b73,L06 Alexander,Alexander_2_Outro,12,Alexander,Spojrzenia wszystkich niosą ze sobą ogromny ciężar.
0ddbb1a880fb5b54,L06 Alexander,Alexander_2_Outro,13,Alexander,Pańskie nie. To miłe.
df9e3e9397757b17,L06 Alexander,Alexander_2_Outro,14,Kobold,Oczekiwania są beeeeznadziejne.
5b4ce4081cac21b5,L06 Alexander,Alexander_2_Outro,15,Kobold,Po prostu robię swoje!
1acd1b8d362287ec,L06 Alexander,Alexander_2_Outro,16,Alexander,W istocie są...
cbbaf40d803468a2,L06 Alexander,Alexander_2_Outro,17,Alexander,I robi pan to dobrze.

# ===== Level 7: Ryan (Sunny) =====
# --- intro: Ryan_3_intro ---
49e50c5be7d1583e,L07 Ryan,Ryan_3_intro,2,Kobold,Ryan!
346181d6c9954315,L07 Ryan,Ryan_3_intro,3,Kobold,Witaj z powrotem!
c1cff3dbff6bfce2,L07 Ryan,Ryan_3_intro,4,Ryan,To ja.
03810482331af8e2,L07 Ryan,Ryan_3_intro,5,Ryan,Miło tu być.
e1a42aae663ccf1f,L07 Ryan,Ryan_3_intro,6,Ryan,Wpadłem na kolejne mycie.
fc7ed7b68999fdae,L07 Ryan,Ryan_3_intro,7,Ryan,Ja...
be0667bb01a8cd65,L07 Ryan,Ryan_3_intro,8,Ryan,Nieważne. Otworzysz bramę?
20ed966db540aaaf,L07 Ryan,Ryan_3_intro,9,Kobold,"Jasne, już otwieram."
6c0973b0166d3528,L07 Ryan,Ryan_3_intro,10,Kobold,Ryan? na pewno wszystko w porządku...?
8dff101cb2298f67,L07 Ryan,Ryan_3_intro,12,Ryan,"Nie, niezbyt."
1990b3ec8cd88a48,L07 Ryan,Ryan_3_intro,13,Ryan,Powiem ci za chwilę. Mógłbyś na razie po prostu otworzyć bramę?
85fec70372b092bb,L07 Ryan,Ryan_3_intro,14,Kobold/Conrad,Ta.
33e04b2f805d0e1a,L07 Ryan,Ryan_3_intro,15,Kobold,"Dobrze. Ale mam nadzieję, że jakoś się trzymasz."
f51bead488e14b65,L07 Ryan,Ryan_3_intro,16,Ryan/Conrad/Alexander,Dziękuję.
aac215f048e8ee54,L07 Ryan,Ryan_3_intro,17,Ryan,Dam radę.
# --- progress: Ryan_3_required ---
eb256f4dcddfee94,L07 Ryan,Ryan_3_required,1,Ryan,Co do tego wcześniej.
1a17d73907f63be1,L07 Ryan,Ryan_3_required,2,Ryan,Kilka dni temu...
87a781aa9b0c0136,L07 Ryan,Ryan_3_required,3,Ryan,Zerwałem z moją partnerką...
f68b8d76138a2a69,L07 Ryan,Ryan_3_required,4,Kobold,Och... tak mi przykro.
d6077ef6cdb59db1,L07 Ryan,Ryan_3_required,5,Kobold,"Och, Ryan."
d296154ff317814a,L07 Ryan,Ryan_3_required,6,Ryan,W porządku. Musiałem. Nie dawała mi szczęścia.
8a2e2803c1bc2ea7,L07 Ryan,Ryan_3_required,7,Ryan,Ja jej też nie.
d9e1edc2e966ec26,L07 Ryan,Ryan_3_required,8,Ryan,"Ale żadne usprawiedliwienia nie sprawiają, że jest z tym dobrze."
769c31039308d04d,L07 Ryan,Ryan_3_required,9,Kobold,"Cieszę się, że udało ci się podjąć decyzję, która była dla ciebie najlepsza."
460c50191c964260,L07 Ryan,Ryan_3_required,10,Kobold,Kończenie czegoś nigdy nie jest łatwe.
8825be71018f7f88,L07 Ryan,Ryan_3_required,11,Ryan,Tak. Przynajmniej dzięki temu cię poznałem.
3e43d550d0572c10,L07 Ryan,Ryan_3_required,12,Ryan,Tak... Naprawdę nie jest.
8948d011be56c311,L07 Ryan,Ryan_3_required,13,Ryan,Ale przynajmniej cię poznałem!
e484863d425a58e8,L07 Ryan,Ryan_3_required,14,Kobold,"Dziękuję, Ryan. Ja też się cieszę, że cię poznałem"
1af4464c602a423a,L07 Ryan,Ryan_3_required,15,Kobold/Conrad,"Oo, dzięki."
e39173e934f56c78,L07 Ryan,Ryan_3_required,16,Ryan,Te mycia naprawdę ułatwiają sprawę.
94f45fc9f39121cd,L07 Ryan,Ryan_3_required,17,Ryan,No i są naprawdę przyjemne.
# --- outro: Ryan_3_Outro ---
01e6332ab274c6d3,L07 Ryan,Ryan_3_Outro,1,Ryan,"Jestem prawie pewien, że to wszystko."
26fef1581467462d,L07 Ryan,Ryan_3_Outro,2,Ryan,Dziękuję. Dzięki tobie o wiele łatwiej przez to przejść.
021d801f68652852,L07 Ryan,Ryan_3_Outro,3,Kobold,"Zawsze jesteś tu mile widziany, Ryan."
dc18b85912d460dd,L07 Ryan,Ryan_3_Outro,4,Kobold,Jesteś jednym z moich ulubionych klientów!
7ee443bc5e93fadb,L07 Ryan,Ryan_3_Outro,5,Ryan,"Zawsze sprawiasz, że czuję się mile widziany."
c851929ab3cd9537,L07 Ryan,Ryan_3_Outro,6,Ryan,"Och... dzięki. Czy to dziwne, że uważam cię za..."
e0464d0955af808a,L07 Ryan,Ryan_3_Outro,7,Ryan,naprawdę dobrego przyjaciela?
674d9f74349966ca,L07 Ryan,Ryan_3_Outro,8,Kobold,"<size=70%><i>ooo...</i> nie, to właściwie bardzo fajne."
e2c8744d410cb6f6,L07 Ryan,Ryan_3_Outro,9,Kobold,Ja też uważam cię za dobrego przyjaciela
29fee2ec355f7967,L07 Ryan,Ryan_3_Outro,10,Ryan,O... cieszę się!
51200db7892ee7e1,L07 Ryan,Ryan_3_Outro,11,Ryan,Oj... dzięki.
91c56a4e9213a4b0,L07 Ryan,Ryan_3_Outro,12,Ryan,Dobra. Chyba powinienem zejść ci z łuski.
523791f6550c3508,L07 Ryan,Ryan_3_Outro,13,Ryan,"Wrócę tu jeszcze, tak?"
667cadad21e120f0,L07 Ryan,Ryan_3_Outro,14,Kobold,Dobrze! Pójdę otworzyć ci bramę.
18f0197237db4a52,L07 Ryan,Ryan_3_Outro,15,Kobold,Nie mogę się doczekać!
952d54adb781ab58,L07 Ryan,Ryan_3_Outro,16,Ryan,Dzięki. Do zobaczenia wkrótce.

# ===== Level 8: Conrad (Sunny) | sets DeliveredMountFrame =====
# --- intro: Conrad_Intro_3 ---
c2ce80cda53b3e12,L08 Conrad,Conrad_Intro_3,1,Conrad,"Siema, wielki psie."
ef92f8b9796dcaad,L08 Conrad,Conrad_Intro_3,2,Kobold,Jestem... koboldem.
3faf8798d815fbcc,L08 Conrad,Conrad_Intro_3,3,Kobold,"Cześć, Conrad."
fe810d1ef6bbca3f,L08 Conrad,Conrad_Intro_3,4,Conrad,Eee... No tak.
fe59e121f203b436,L08 Conrad,Conrad_Intro_3,5,Conrad,Heh. Ta. To ja.
a911f2d8e77038c7,L08 Conrad,Conrad_Intro_3,6,Conrad,"Widzę, że dostawa przyszła, co?"
403e617f71fdbd7d,L08 Conrad,Conrad_Intro_3,7,Conrad,Co było w tych otwartych skrzyniach?
2fa26a557574f06d,L08 Conrad,Conrad_Intro_3,8,Kobold,Mam kozioł.
ba689238087b547e,L08 Conrad,Conrad_Intro_3,9,Kobold,"To kozioł, o który prosiłeś."
a1d3f8d9c7e16f54,L08 Conrad,Conrad_Intro_3,10,Conrad,<size=160%>NO I ZAJEBIŚCIE!
24f5fb4981989960,L08 Conrad,Conrad_Intro_3,11,Conrad,<size=100%>Znaczy... Fajnie.
086c8ec178979d9b,L08 Conrad,Conrad_Intro_3,12,Conrad,"No, wpuść mnie! Chcę to wypróbować!"
8b742c36f3da7059,L08 Conrad,Conrad_Intro_3,13,Kobold,Dobrze...
3a1b28ba58f06ac8,L08 Conrad,Conrad_Intro_3,14,Kobold,Pójdę otworzyć bramę.
c2ac4efff25192d6,L08 Conrad,Conrad_Intro_3,15,Conrad,Nie... mów tego takim tonem.
faa0b4a641d866a4,L08 Conrad,Conrad_Intro_3,17,Conrad,No to jedziemy~!
f030a371b944e9be,L08 Conrad,Conrad_Intro_3,18,Conrad/Ryan,No pewnie!
# --- phone: Conrad_3_PhoneTutorial ---
eb8e96751da9e008,L08 Conrad,Conrad_3_PhoneTutorial,1,Phone,Otrzymaliśmy państwa zamówienie na kozioł!
4369749a5a3394e9,L08 Conrad,Conrad_3_PhoneTutorial,2,Kobold,Co...?
339397c0d1c1f21f,L08 Conrad,Conrad_3_PhoneTutorial,3,Phone,"Dotarł dziś rano, powinien leżeć przy bramie."
f1968abec4612ffb,L08 Conrad,Conrad_3_PhoneTutorial,4,Phone,Proszę otworzyć skrzynię łomem i umieścić go w magazynie.
435c7e974ca94c84,L08 Conrad,Conrad_3_PhoneTutorial,6,Phone,Wspaniale. Życzymy <i>produktywnego</i> dnia.
# --- idle: Conrad_idle_3_1 ---
37950c8a8db90865,L08 Conrad,Conrad_idle_3_1,1,Conrad,"Jak ustawisz mi kozioł, to się za niego wezmę."
8f224115163c0dbe,L08 Conrad,Conrad_idle_3_1,2,Conrad,"Ej, weź mojego kutasa w łapy... to przyjemne!"
785bfdcdb6a67739,L08 Conrad,Conrad_idle_3_1,3,Conrad,"No więc, eee, otworzysz bramę?"
# --- idle: Conrad_idle_3_2 ---
c1dc3477631255b7,L08 Conrad,Conrad_idle_3_2,1,Conrad,"Podoba mi się kozioł, który wybrałeś. Przyniesiesz go?"
4557c47a615d9810,L08 Conrad,Conrad_idle_3_2,2,Conrad,Nooo. To zwalisz mi?
7e079188b55eb03d,L08 Conrad,Conrad_idle_3_2,3,Conrad,Dzięki za to. Było cholernie dobrze.
# --- jerkoff: Conrad_started_jerkoff_3 ---
ccd88381d07a0b21,L08 Conrad,Conrad_started_jerkoff_3,1,Conrad,"O tak, o to chodzi... nie przestawaj."
# --- cum: Conrad_finished_jerkoff_3 ---
10069c101bcc95c1,L08 Conrad,Conrad_finished_jerkoff_3,1,Conrad,...!
82d37703a9140210,L08 Conrad,Conrad_finished_jerkoff_3,2,Conrad,"Cholera, umiesz posługiwać się łapami."
95be71f702fae4a6,L08 Conrad,Conrad_finished_jerkoff_3,5,Kobold,Hah... <size=70%> no.
b60c2f975eedb833,L08 Conrad,Conrad_finished_jerkoff_3,6,Kobold,"Oczywiście, że umiem. Jestem <i>profesjonalistą</i>."
f9e0d3cba1f3548e,L08 Conrad,Conrad_finished_jerkoff_3,7,Conrad,"Zawsze dobrze, jak kobold wie, co lubi."
0eb2a1e25a35e85e,L08 Conrad,Conrad_finished_jerkoff_3,8,Conrad,Ja też.
83d081eadc40b86b,L08 Conrad,Conrad_finished_jerkoff_3,10,Conrad,W dostawaniu ręcznych robótek.
# --- cum: Conrad_Outro_3 | if $conrad_jerked_off_3 $conrad_used_mount_3 ---
6f64e0cc9b162541,L08 Conrad,Conrad_Outro_3,1,Conrad,"Ej, słuchaj. Tak sobie myślałem"
dd5acacdb6c59489,L08 Conrad,Conrad_Outro_3,2,Conrad,Może dziwnie teraz o to pytać. Aaaale.
7f39f874a107d858,L08 Conrad,Conrad_Outro_3,3,Conrad,"Znasz jakieś fajne miejsca albo ludzi, z którymi mógłbym się pokręcić?"
df48dbfe82678dea,L08 Conrad,Conrad_Outro_3,4,Kobold,"<gradient=""gold""><b> Znam pewnego smoka, Ryana. Mógłbym was skontaktować? </b></gradient><size=70%>(Odblokowuje zbliżenie Conrad/Ryan LUB romans z Ryanem)"
7b870878852ee72d,L08 Conrad,Conrad_Outro_3,5,Kobold,"<gradient=""gold""><b> Ja chętnie bym się z tobą pokręcił... </b></gradient><size=70%> (Odblokowuje romans z Conradem)"
ac6820f366b18b44,L08 Conrad,Conrad_Outro_3,6,Conrad,Inny smok? Zwykle się z nimi nie dogaduję...
de6f58682bdaacf9,L08 Conrad,Conrad_Outro_3,7,Kobold,"O, nie. Ryan to kochana dusza."
d4185d9f80a34228,L08 Conrad,Conrad_Outro_3,8,Kobold,"Spokojnie, on jest naprawdę miły."
9df619228ba627fc,L08 Conrad,Conrad_Outro_3,9,Conrad,Dobra. To chyba chciałbym spróbować.
d88679eede302f8e,L08 Conrad,Conrad_Outro_3,10,Kobold,"Na pewno go zapytam, jak go następnym razem zobaczę."
7984d45df6290f6c,L08 Conrad,Conrad_Outro_3,11,Kobold,"Myślę, że nowy ty by mu się spodobał!"
bf35fcb679c816dd,L08 Conrad,Conrad_Outro_3,12,Conrad,Dzięki. Naprawdę byłbym wdzięczny
d32db8ee98680d0f,L08 Conrad,Conrad_Outro_3,13,Conrad,Mam nadzieję. Naprawdę chcę zacząć z kimś od nowa.
8623a4b26a9521d8,L08 Conrad,Conrad_Outro_3,14,Conrad,Ale chyba muszę już lecieć.
30dcd5391100eeba,L08 Conrad,Conrad_Outro_3,15,Conrad,Dzięki za podpowiedź!
f1ad7345d30997b4,L08 Conrad,Conrad_Outro_3,16,Kobold,Nie ma za co. Otworzę bramę.
404cba15a4acdcfe,L08 Conrad,Conrad_Outro_3,17,Kobold,Jasne.
8bf9f7d2ecce0105,L08 Conrad,Conrad_Outro_3,18,Conrad,Oooo.
8929fe2569ae7455,L08 Conrad,Conrad_Outro_3,19,Conrad,To by mi się podobało!
2358a2257260501f,L08 Conrad,Conrad_Outro_3,20,Conrad,Jesteś całkiem seksowny.
c650e0aadadba99c,L08 Conrad,Conrad_Outro_3,21,Conrad,...i miły.
296f2ab03f8676ef,L08 Conrad,Conrad_Outro_3,23,Kobold,Ty też jesteś dla mnie wyjątkowy.
17cf3cc7179b6817,L08 Conrad,Conrad_Outro_3,24,Conrad,"To... pierwszy raz, jak yipnąłeś do mnie."
c2599750a4dd9247,L08 Conrad,Conrad_Outro_3,25,Kobold,"Po koboldziemu to znaczy, że dobrze ci idzie."
6f2ff920e860570d,L08 Conrad,Conrad_Outro_3,26,Conrad,O... hah. Podoba mi się.
8b7bdfb88553e72f,L08 Conrad,Conrad_Outro_3,27,Conrad,Miło mi to słyszeć.
e8ae0da9edb0a314,L08 Conrad,Conrad_Outro_3,28,Conrad,No więc. Co powiesz na randkę?
781cbcfcd7920f3f,L08 Conrad,Conrad_Outro_3,29,Kobold,Szybko poszło... Ale chyba tak!
5f9a2b795615ba6a,L08 Conrad,Conrad_Outro_3,30,Kobold,Tak.
508f3cf175389841,L08 Conrad,Conrad_Outro_3,31,Conrad,Chyba chciałbym spróbować!
c282dd1133ff96d4,L08 Conrad,Conrad_Outro_3,32,Conrad,Dobra! To wrócę później.
bfc65061708379d6,L08 Conrad,Conrad_Outro_3,33,Kobold,"<size=70%><i> o kurczę, właśnie umówiłem się na randkę ze smokiem."
cf78ef26075ae223,L08 Conrad,Conrad_Outro_3,34,Kobold,Tak! Otworzę bramę.
6b8aa4fb55221728,L08 Conrad,Conrad_Outro_3,35,Conrad,Hmm?
c395eb5878798c08,L08 Conrad,Conrad_Outro_3,36,Kobold,O! nic. Otworzę bramę.
102e28eb7d17c7dd,L08 Conrad,Conrad_Outro_3,37,Conrad,"A, dobra. Dzięki."
ca518354e1f14735,L08 Conrad,Conrad_Outro_3,38,Conrad,"Dobra, dzięki."
# --- cum: Conrad_finished_jerkoff_3 ---
5dffcc40132f0ec4,L08 Conrad,Conrad_finished_jerkoff_3,11,Conrad,A teraz łypię na ten kozioł...
45c2b89acdcfd55d,L08 Conrad,Conrad_finished_jerkoff_3,12,Conrad,Daj mi spróbować!
57725c300be82fa5,L08 Conrad,Conrad_finished_jerkoff_3,13,Kobold,"A, dobrze. Pójdę po niego."
1976e7477a26b680,L08 Conrad,Conrad_finished_jerkoff_3,14,Kobold/Ryan,Jasne!
9e50b8e48f012f1f,L08 Conrad,Conrad_finished_jerkoff_3,15,Conrad,No i git
# --- mount_start: Conrad_placed_mount_3 ---
b9778eb1fe076168,L08 Conrad,Conrad_placed_mount_3,1,Conrad,Ha! Jest kozioł!
86b1b615d536c6c9,L08 Conrad,Conrad_placed_mount_3,2,Conrad,"No<size=90%>o<size=80%>o<size=70%>o<size=60%>o... <size=100%>Nie jestem brudny. Ale jestem <i>~niegrzeczny~</i>, kumasz?"
449244744c8bbd8a,L08 Conrad,Conrad_placed_mount_3,3,Kobold,"Czyli przyszedłeś tylko, żeby..."
f8c28806b84cad3d,L08 Conrad,Conrad_placed_mount_3,4,Kobold,Tak. Nie był bardzo drogi.
cd4ecc87775c0780,L08 Conrad,Conrad_placed_mount_3,5,Conrad,"Coś wyruchać, a potem, mam nadzieję, dostać ręczną robótkę."
01e3f480dfe7930d,L08 Conrad,Conrad_placed_mount_3,6,Conrad,Dostać ręczną robótkę i wyruchać ten kozioł.
7f9240260973e0ce,L08 Conrad,Conrad_placed_mount_3,7,Kobold,Jesteś... bardzo bezpośredni.
e0b48878cb57c01f,L08 Conrad,Conrad_placed_mount_3,8,Conrad,"Jasne, że jestem! Wiem, że jestem bardzo..."
1bd882b6a6343777,L08 Conrad,Conrad_placed_mount_3,9,Conrad,Spoko.
557321787688acff,L08 Conrad,Conrad_placed_mount_3,11,Conrad,No nic. Biorę się za to cudo!
78e9c032e409d82d,L08 Conrad,Conrad_placed_mount_3,12,Conrad,"Ha, dobra. Rozjeździjmy to!"
# --- mount_finish: Conrad_finished_mount_3 ---
81b18a3cc2f69ea7,L08 Conrad,Conrad_finished_mount_3,1,Conrad,Ja pierdolę.
748b06c5c3f0552b,L08 Conrad,Conrad_finished_mount_3,2,Conrad,To.
e92da2c203110197,L08 Conrad,Conrad_finished_mount_3,3,Conrad,To było <i>dobre</i>.
bcd00a8f7b94c7f1,L08 Conrad,Conrad_finished_mount_3,4,Kobold,Naprawdę dałeś czadu.
67d7d2492d388d84,L08 Conrad,Conrad_finished_mount_3,5,Kobold,"Wyglądało, że dobrze się bawisz."
65e7a40050eb4acf,L08 Conrad,Conrad_finished_mount_3,6,Conrad,Jak zawsze~
5c9126f1405a306c,L08 Conrad,Conrad_finished_mount_3,7,Conrad,"No jasne, że tak!"
d45c21a765584d3b,L08 Conrad,Conrad_finished_mount_3,8,Kobold,To dobrze... I co teraz?
ae7bb31b012d1f51,L08 Conrad,Conrad_finished_mount_3,9,Conrad,Teraz druga runda!
18b0b44df315e792,L08 Conrad,Conrad_finished_mount_3,10,Kobold,Znowu...?
f395d053e5dcf326,L08 Conrad,Conrad_finished_mount_3,11,Conrad,"Nie, nie, jesteś dyplomowanym myjącym, nie?"
5117686f8d936e47,L08 Conrad,Conrad_finished_mount_3,12,Conrad,"Czyli wiesz, jak się zabrać do rzeczy ręcznie!"
a441237f7aea8d53,L08 Conrad,Conrad_finished_mount_3,13,Kobold,ooo. <size=70%>dobrze.
d2e773775c5bf598,L08 Conrad,Conrad_finished_mount_3,14,Kobold,Jasne. Już się biorę.
d126a37255fb8144,L08 Conrad,Conrad_finished_mount_3,15,Conrad,"Hah. No. <size=70%><i>Fajnie, że w szkole mycia uczą trzepać smokom..."
fba1924f5f79713e,L08 Conrad,Conrad_finished_mount_3,16,Conrad,"No, powodzenia w objęciu mnie całego łapami."
# --- mount_finish: Conrad_OutroDirty ---
9b363afaa9dc8a5f,L08 Conrad,Conrad_OutroDirty,1,Conrad,Nadal jestem cały brudny!
44aa54eec876d22e,L08 Conrad,Conrad_OutroDirty,2,Kobold,"O, moja wina"
85d8ae405abc5722,L08 Conrad,Conrad_OutroDirty,3,Kobold,Ups
# --- mount_finish: Conrad_OutroSoapy ---
d7bb84bfc322967e,L08 Conrad,Conrad_OutroSoapy,1,Conrad,Nadal jestem cały w pianie!
# --- mount_finish: ErrorHasOccurred ---
9241fa9324783298,L08 Conrad,ErrorHasOccurred,1,ErrorHasOccurred,"O kruwa, coś poszło nie tak"
fbc99d34c317d087,L08 Conrad,ErrorHasOccurred,2,ErrorHasOccurred,"jeśli to widzisz, złap naela albo zgłoś błąd"
be7e08152c8d1556,L08 Conrad,ErrorHasOccurred,3,ErrorHasOccurred,przepraszamy!
# --- mount_finish: Conrad_Outro | if $conrad_jerked_off_3 $conrad_used_mount_3 ---
c571db95fc1e4f78,L08 Conrad,Conrad_Outro,4,Conrad,"Ahh, cały czysty i z lżejszym ładunkiem."
